"","skill","jobref","count"
"7830","business Development","job83688555",0
"7831","machine Learning","job83688555",0
"7832","algorithms","job83688555",0
"7833","database","job83688555",0
"7834","graphical Models","job83688555",0
"7835","Models","job83688555",0
"7836","modelling","job83688555",0
"7837","unstructured data","job83688555",0
"7838","optimisation","job83688555",0
"7839","bayesian","job83688555",0
"7840","front end","job83688555",0
"7841","system administration","job83688555",0
"7842","back end","job83688555",0
"7843","big data","job83688555",0
"7844","distributed data","job83688555",0
"7845","cloud Management","job83688555",0
"7846","Hadoop","job83688555",0
"7847","Java","job83688555",0
"7848","R","job83688555",0
"7849","Hive","job83688555",0
"7850","Mapreduce","job83688555",0
"7851","NoSQL","job83688555",0
"7852","Pig","job83688555",0
"7853","SAS","job83688555",0
"7854","C","job83688555",0
"7855","Oracle","job83688555",0
"7856","Teradata","job83688555",0
"7857","SPSS","job83688555",0
"7858","Matlab","job83688555",0
"7859","Perl","job83688555",0
"7860","MySQL","job83688555",0
"7861","PostgreSQL","job83688555",0
"7862","Ruby","job83688555",0
"7863","HTML","job83688555",0
"7864","Stata","job83688555",0
"7865","Julia","job83688555",0
"7866","SQL","job83688408",1
"7867","Python","job83688408",1
"7868","communication skills","job83688408",0
"7869","Scala","job83688408",0
"7870","predictive analytics","job83688408",0
"7871","Natural Language Processing","job83688408",0
"7872","Analytical","job83688408",1
"7873","Creativity","job83688408",0
"7874","Mathematics","job83688408",0
"7875","Math","job83688408",0
"7876","Programming","job83688408",0
"7877","structured Data","job83688408",0
"7878","data Mining","job83688408",0
"7879","scientific Method","job83688408",0
"7880","Math","job83688408",0
"7881","project Management","job83688408",0
"7882","data Management","job83688408",0
"7883","Statistics","job83688408",0
"7884","product design","job83688408",0
"7885","business Development","job83688408",0
"7886","machine Learning","job83688408",0
"7887","algorithms","job83688408",0
"7888","database","job83688408",1
"7889","graphical Models","job83688408",0
"7890","Models","job83688408",0
"7891","modelling","job83688408",0
"7892","unstructured data","job83688408",0
"7893","optimisation","job83688408",0
"7894","bayesian","job83688408",0
"7895","front end","job83688408",0
"7896","system administration","job83688408",0
"7897","back end","job83688408",0
"7898","big data","job83688408",0
"7899","distributed data","job83688408",0
"7900","cloud Management","job83688408",0
"7901","Hadoop","job83688408",0
"7902","Java","job83688408",0
"7903","R","job83688408",0
"7904","Hive","job83688408",0
"7905","Mapreduce","job83688408",0
"7906","NoSQL","job83688408",0
"7907","Pig","job83688408",0
"7908","SAS","job83688408",0
"7909","C","job83688408",0
"7910","Oracle","job83688408",0
"7911","Teradata","job83688408",0
"7912","SPSS","job83688408",0
"7913","Matlab","job83688408",0
"7914","Perl","job83688408",0
"7915","MySQL","job83688408",1
"7916","PostgreSQL","job83688408",0
"7917","Ruby","job83688408",0
"7918","HTML","job83688408",0
"7919","Stata","job83688408",0
"7920","Julia","job83688408",0
"7921","SQL","job83688395",1
"7922","Python","job83688395",1
"7923","communication skills","job83688395",0
"7924","Scala","job83688395",0
"7925","predictive analytics","job83688395",0
"7926","Natural Language Processing","job83688395",0
"7927","Analytical","job83688395",1
"7928","Creativity","job83688395",0
"7929","Mathematics","job83688395",0
"7930","Math","job83688395",0
"7931","Programming","job83688395",0
"7932","structured Data","job83688395",0
"7933","data Mining","job83688395",0
"7934","scientific Method","job83688395",0
"7935","Math","job83688395",0
"7936","project Management","job83688395",0
"7937","data Management","job83688395",0
"7938","Statistics","job83688395",0
"7939","product design","job83688395",0
"7940","business Development","job83688395",0
"7941","machine Learning","job83688395",0
"7942","algorithms","job83688395",0
"7943","database","job83688395",1
"7944","graphical Models","job83688395",0
"7945","Models","job83688395",0
"7946","modelling","job83688395",0
"7947","unstructured data","job83688395",0
"7948","optimisation","job83688395",0
"7949","bayesian","job83688395",0
"7950","front end","job83688395",0
"7951","system administration","job83688395",0
"7952","back end","job83688395",0
"7953","big data","job83688395",0
"7954","distributed data","job83688395",0
"7955","cloud Management","job83688395",0
"7956","Hadoop","job83688395",0
"7957","Java","job83688395",0
"7958","R","job83688395",0
"7959","Hive","job83688395",0
"7960","Mapreduce","job83688395",0
"7961","NoSQL","job83688395",0
"7962","Pig","job83688395",0
"7963","SAS","job83688395",0
"7964","C","job83688395",1
"7965","Oracle","job83688395",0
"7966","Teradata","job83688395",0
"7967","SPSS","job83688395",0
"7968","Matlab","job83688395",0
"7969","Perl","job83688395",0
"7970","MySQL","job83688395",1
"7971","PostgreSQL","job83688395",0
"7972","Ruby","job83688395",0
"7973","HTML","job83688395",0
"7974","Stata","job83688395",0
"7975","Julia","job83688395",0
"7976","SQL","job83687335",0
"7977","Python","job83687335",0
"7978","communication skills","job83687335",0
"7979","Scala","job83687335",0
"7980","predictive analytics","job83687335",0
"7981","Natural Language Processing","job83687335",0
"7982","Analytical","job83687335",0
"7983","Creativity","job83687335",0
"7984","Mathematics","job83687335",0
"7985","Math","job83687335",0
"7986","Programming","job83687335",0
"7987","structured Data","job83687335",0
"7988","data Mining","job83687335",0
"7989","scientific Method","job83687335",0
"7990","Math","job83687335",0
"7991","project Management","job83687335",0
"7992","data Management","job83687335",0
"7993","Statistics","job83687335",0
"7994","product design","job83687335",0
"7995","business Development","job83687335",0
"7996","machine Learning","job83687335",0
"7997","algorithms","job83687335",0
"7998","database","job83687335",0
"7999","graphical Models","job83687335",0
"8000","Models","job83687335",0
"8001","modelling","job83687335",0
"8002","unstructured data","job83687335",0
"8003","optimisation","job83687335",0
"8004","bayesian","job83687335",0
"8005","front end","job83687335",0
"8006","system administration","job83687335",0
"8007","back end","job83687335",0
"8008","big data","job83687335",0
"8009","distributed data","job83687335",0
"8010","cloud Management","job83687335",0
"8011","Hadoop","job83687335",0
"8012","Java","job83687335",0
"8013","R","job83687335",0
"8014","Hive","job83687335",0
"8015","Mapreduce","job83687335",0
"8016","NoSQL","job83687335",0
"8017","Pig","job83687335",0
"8018","SAS","job83687335",0
"8019","C","job83687335",0
"8020","Oracle","job83687335",0
"8021","Teradata","job83687335",0
"8022","SPSS","job83687335",0
"8023","Matlab","job83687335",0
"8024","Perl","job83687335",0
"8025","MySQL","job83687335",0
"8026","PostgreSQL","job83687335",0
"8027","Ruby","job83687335",0
"8028","HTML","job83687335",0
"8029","Stata","job83687335",0
"8030","Julia","job83687335",0
"8031","SQL","job83686338",0
"8032","Python","job83686338",0
"8033","communication skills","job83686338",0
"8034","Scala","job83686338",0
"8035","predictive analytics","job83686338",0
"8036","Natural Language Processing","job83686338",0
"8037","Analytical","job83686338",2
"8038","Creativity","job83686338",0
"8039","Mathematics","job83686338",0
"8040","Math","job83686338",0
"8041","Programming","job83686338",0
"8042","structured Data","job83686338",0
"8043","data Mining","job83686338",0
"8044","scientific Method","job83686338",0
"8045","Math","job83686338",0
"8046","project Management","job83686338",0
"8047","data Management","job83686338",0
"8048","Statistics","job83686338",0
"8049","product design","job83686338",0
"8050","business Development","job83686338",0
"8051","machine Learning","job83686338",0
"8052","algorithms","job83686338",0
"8053","database","job83686338",0
"8054","graphical Models","job83686338",0
"8055","Models","job83686338",0
"8056","modelling","job83686338",0
"8057","unstructured data","job83686338",0
"8058","optimisation","job83686338",0
"8059","bayesian","job83686338",0
"8060","front end","job83686338",0
"8061","system administration","job83686338",0
"8062","back end","job83686338",0
"8063","big data","job83686338",0
"8064","distributed data","job83686338",0
"8065","cloud Management","job83686338",0
"8066","Hadoop","job83686338",0
"8067","Java","job83686338",0
"8068","R","job83686338",0
"8069","Hive","job83686338",0
"8070","Mapreduce","job83686338",0
"8071","NoSQL","job83686338",0
"8072","Pig","job83686338",0
"8073","SAS","job83686338",0
"8074","C","job83686338",0
"8075","Oracle","job83686338",0
"8076","Teradata","job83686338",0
"8077","SPSS","job83686338",0
"8078","Matlab","job83686338",0
"8079","Perl","job83686338",0
"8080","MySQL","job83686338",0
"8081","PostgreSQL","job83686338",0
"8082","Ruby","job83686338",0
"8083","HTML","job83686338",0
"8084","Stata","job83686338",0
"8085","Julia","job83686338",0
"8086","SQL","job83683872",1
"8087","Python","job83683872",0
"8088","communication skills","job83683872",0
"8089","Scala","job83683872",0
"8090","predictive analytics","job83683872",0
"8091","Natural Language Processing","job83683872",0
"8092","Analytical","job83683872",0
"8093","Creativity","job83683872",0
"8094","Mathematics","job83683872",0
"8095","Math","job83683872",0
"8096","Programming","job83683872",0
"8097","structured Data","job83683872",0
"8098","data Mining","job83683872",0
"8099","scientific Method","job83683872",0
"8100","Math","job83683872",0
"8101","project Management","job83683872",0
"8102","data Management","job83683872",0
"8103","Statistics","job83683872",0
"8104","product design","job83683872",0
"8105","business Development","job83683872",0
"8106","machine Learning","job83683872",0
"8107","algorithms","job83683872",0
"8108","database","job83683872",1
"8109","graphical Models","job83683872",0
"8110","Models","job83683872",0
"8111","modelling","job83683872",0
"8112","unstructured data","job83683872",0
"8113","optimisation","job83683872",0
"8114","bayesian","job83683872",0
"8115","front end","job83683872",0
"8116","system administration","job83683872",0
"8117","back end","job83683872",0
"8118","big data","job83683872",0
"8119","distributed data","job83683872",0
"8120","cloud Management","job83683872",0
"8121","Hadoop","job83683872",0
"8122","Java","job83683872",0
"8123","R","job83683872",0
"8124","Hive","job83683872",0
"8125","Mapreduce","job83683872",0
"8126","NoSQL","job83683872",0
"8127","Pig","job83683872",0
"8128","SAS","job83683872",0
"8129","C","job83683872",0
"8130","Oracle","job83683872",0
"8131","Teradata","job83683872",0
"8132","SPSS","job83683872",0
"8133","Matlab","job83683872",0
"8134","Perl","job83683872",0
"8135","MySQL","job83683872",0
"8136","PostgreSQL","job83683872",0
"8137","Ruby","job83683872",0
"8138","HTML","job83683872",0
"8139","Stata","job83683872",0
"8140","Julia","job83683872",0
"8141","SQL","job83683309",6
"8142","Python","job83683309",5
"8143","communication skills","job83683309",2
"8144","Scala","job83683309",0
"8145","predictive analytics","job83683309",0
"8146","Natural Language Processing","job83683309",0
"8147","Analytical","job83683309",0
"8148","Creativity","job83683309",0
"8149","Mathematics","job83683309",0
"8150","Math","job83683309",0
"8151","Programming","job83683309",0
"8152","structured Data","job83683309",0
"8153","data Mining","job83683309",0
"8154","scientific Method","job83683309",0
"8155","Math","job83683309",0
"8156","project Management","job83683309",0
"8157","data Management","job83683309",3
"8158","Statistics","job83683309",0
"8159","product design","job83683309",0
"8160","business Development","job83683309",0
"8161","machine Learning","job83683309",0
"8162","algorithms","job83683309",0
"8163","database","job83683309",0
"8164","graphical Models","job83683309",0
"8165","Models","job83683309",0
"8166","modelling","job83683309",0
"8167","unstructured data","job83683309",0
"8168","optimisation","job83683309",0
"8169","bayesian","job83683309",0
"8170","front end","job83683309",0
"8171","system administration","job83683309",0
"8172","back end","job83683309",0
"8173","big data","job83683309",0
"8174","distributed data","job83683309",0
"8175","cloud Management","job83683309",0
"8176","Hadoop","job83683309",0
"8177","Java","job83683309",0
"8178","R","job83683309",5
"8179","Hive","job83683309",0
"8180","Mapreduce","job83683309",0
"8181","NoSQL","job83683309",0
"8182","Pig","job83683309",0
"8183","SAS","job83683309",0
"8184","C","job83683309",0
"8185","Oracle","job83683309",0
"8186","Teradata","job83683309",0
"8187","SPSS","job83683309",0
"8188","Matlab","job83683309",0
"8189","Perl","job83683309",0
"8190","MySQL","job83683309",0
"8191","PostgreSQL","job83683309",0
"8192","Ruby","job83683309",0
"8193","HTML","job83683309",0
"8194","Stata","job83683309",0
"8195","Julia","job83683309",0
"8196","SQL","job83636970",1
"8197","Python","job83636970",0
"8198","communication skills","job83636970",0
"8199","Scala","job83636970",0
"8200","predictive analytics","job83636970",0
"8201","Natural Language Processing","job83636970",0
"8202","Analytical","job83636970",1
"8203","Creativity","job83636970",0
"8204","Mathematics","job83636970",0
"8205","Math","job83636970",0
"8206","Programming","job83636970",0
"8207","structured Data","job83636970",0
"8208","data Mining","job83636970",0
"8209","scientific Method","job83636970",0
"8210","Math","job83636970",0
"8211","project Management","job83636970",0
"8212","data Management","job83636970",0
"8213","Statistics","job83636970",0
"8214","product design","job83636970",0
"8215","business Development","job83636970",0
"8216","machine Learning","job83636970",0
"8217","algorithms","job83636970",0
"8218","database","job83636970",0
"8219","graphical Models","job83636970",0
"8220","Models","job83636970",0
"8221","modelling","job83636970",0
"8222","unstructured data","job83636970",0
"8223","optimisation","job83636970",0
"8224","bayesian","job83636970",0
"8225","front end","job83636970",0
"8226","system administration","job83636970",0
"8227","back end","job83636970",0
"8228","big data","job83636970",0
"8229","distributed data","job83636970",0
"8230","cloud Management","job83636970",0
"8231","Hadoop","job83636970",0
"8232","Java","job83636970",0
"8233","R","job83636970",0
"8234","Hive","job83636970",0
"8235","Mapreduce","job83636970",0
"8236","NoSQL","job83636970",0
"8237","Pig","job83636970",0
"8238","SAS","job83636970",0
"8239","C","job83636970",0
"8240","Oracle","job83636970",0
"8241","Teradata","job83636970",0
"8242","SPSS","job83636970",0
"8243","Matlab","job83636970",0
"8244","Perl","job83636970",0
"8245","MySQL","job83636970",0
"8246","PostgreSQL","job83636970",0
"8247","Ruby","job83636970",0
"8248","HTML","job83636970",0
"8249","Stata","job83636970",0
"8250","Julia","job83636970",0
"8251","SQL","job83636889",0
"8252","Python","job83636889",1
"8253","communication skills","job83636889",0
"8254","Scala","job83636889",0
"8255","predictive analytics","job83636889",0
"8256","Natural Language Processing","job83636889",1
"8257","Analytical","job83636889",0
"8258","Creativity","job83636889",0
"8259","Mathematics","job83636889",1
"8260","Math","job83636889",0
"8261","Programming","job83636889",0
"8262","structured Data","job83636889",0
"8263","data Mining","job83636889",0
"8264","scientific Method","job83636889",0
"8265","Math","job83636889",0
"8266","project Management","job83636889",0
"8267","data Management","job83636889",0
"8268","Statistics","job83636889",0
"8269","product design","job83636889",0
"8270","business Development","job83636889",0
"8271","machine Learning","job83636889",1
"8272","algorithms","job83636889",1
"8273","database","job83636889",0
"8274","graphical Models","job83636889",0
"8275","Models","job83636889",0
"8276","modelling","job83636889",0
"8277","unstructured data","job83636889",0
"8278","optimisation","job83636889",0
"8279","bayesian","job83636889",0
"8280","front end","job83636889",0
"8281","system administration","job83636889",0
"8282","back end","job83636889",0
"8283","big data","job83636889",0
"8284","distributed data","job83636889",0
"8285","cloud Management","job83636889",0
"8286","Hadoop","job83636889",0
"8287","Java","job83636889",0
"8288","R","job83636889",0
"8289","Hive","job83636889",0
"8290","Mapreduce","job83636889",0
"8291","NoSQL","job83636889",0
"8292","Pig","job83636889",0
"8293","SAS","job83636889",0
"8294","C","job83636889",0
"8295","Oracle","job83636889",0
"8296","Teradata","job83636889",0
"8297","SPSS","job83636889",0
"8298","Matlab","job83636889",0
"8299","Perl","job83636889",0
"8300","MySQL","job83636889",0
"8301","PostgreSQL","job83636889",0
"8302","Ruby","job83636889",0
"8303","HTML","job83636889",0
"8304","Stata","job83636889",0
"8305","Julia","job83636889",0
"8306","SQL","job83632067",0
"8307","Python","job83632067",2
"8308","communication skills","job83632067",0
"8309","Scala","job83632067",0
"8310","predictive analytics","job83632067",0
"8311","Natural Language Processing","job83632067",0
"8312","Analytical","job83632067",0
"8313","Creativity","job83632067",0
"8314","Mathematics","job83632067",0
"8315","Math","job83632067",0
"8316","Programming","job83632067",0
"8317","structured Data","job83632067",0
"8318","data Mining","job83632067",0
"8319","scientific Method","job83632067",0
"8320","Math","job83632067",0
"8321","project Management","job83632067",0
"8322","data Management","job83632067",0
"8323","Statistics","job83632067",0
"8324","product design","job83632067",0
"8325","business Development","job83632067",0
"8326","machine Learning","job83632067",0
"8327","algorithms","job83632067",0
"8328","database","job83632067",0
"8329","graphical Models","job83632067",0
"8330","Models","job83632067",0
"8331","modelling","job83632067",0
"8332","unstructured data","job83632067",0
"8333","optimisation","job83632067",0
"8334","bayesian","job83632067",0
"8335","front end","job83632067",0
"8336","system administration","job83632067",0
"8337","back end","job83632067",0
"8338","big data","job83632067",0
"8339","distributed data","job83632067",0
"8340","cloud Management","job83632067",0
"8341","Hadoop","job83632067",0
"8342","Java","job83632067",2
"8343","R","job83632067",0
"8344","Hive","job83632067",0
"8345","Mapreduce","job83632067",0
"8346","NoSQL","job83632067",0
"8347","Pig","job83632067",0
"8348","SAS","job83632067",0
"8349","C","job83632067",0
"8350","Oracle","job83632067",0
"8351","Teradata","job83632067",0
"8352","SPSS","job83632067",0
"8353","Matlab","job83632067",0
"8354","Perl","job83632067",0
"8355","MySQL","job83632067",0
"8356","PostgreSQL","job83632067",0
"8357","Ruby","job83632067",0
"8358","HTML","job83632067",0
"8359","Stata","job83632067",0
"8360","Julia","job83632067",0
"8361","SQL","job83616469",0
"8362","Python","job83616469",0
"8363","communication skills","job83616469",0
"8364","Scala","job83616469",0
"8365","predictive analytics","job83616469",0
"8366","Natural Language Processing","job83616469",0
"8367","Analytical","job83616469",0
"8368","Creativity","job83616469",0
"8369","Mathematics","job83616469",0
"8370","Math","job83616469",0
"8371","Programming","job83616469",0
"8372","structured Data","job83616469",0
"8373","data Mining","job83616469",0
"8374","scientific Method","job83616469",0
"8375","Math","job83616469",0
"8376","project Management","job83616469",0
"8377","data Management","job83616469",0
"8378","Statistics","job83616469",0
"8379","product design","job83616469",0
"8380","business Development","job83616469",0
"8381","machine Learning","job83616469",0
"8382","algorithms","job83616469",0
"8383","database","job83616469",0
"8384","graphical Models","job83616469",0
"8385","Models","job83616469",0
"8386","modelling","job83616469",0
"8387","unstructured data","job83616469",0
"8388","optimisation","job83616469",0
"8389","bayesian","job83616469",0
"8390","front end","job83616469",0
"8391","system administration","job83616469",0
"8392","back end","job83616469",0
"8393","big data","job83616469",0
"8394","distributed data","job83616469",0
"8395","cloud Management","job83616469",0
"8396","Hadoop","job83616469",0
"8397","Java","job83616469",0
"8398","R","job83616469",0
"8399","Hive","job83616469",0
"8400","Mapreduce","job83616469",0
"8401","NoSQL","job83616469",0
"8402","Pig","job83616469",0
"8403","SAS","job83616469",0
"8404","C","job83616469",0
"8405","Oracle","job83616469",0
"8406","Teradata","job83616469",0
"8407","SPSS","job83616469",0
"8408","Matlab","job83616469",0
"8409","Perl","job83616469",0
"8410","MySQL","job83616469",0
"8411","PostgreSQL","job83616469",0
"8412","Ruby","job83616469",0
"8413","HTML","job83616469",0
"8414","Stata","job83616469",0
"8415","Julia","job83616469",0
"8416","SQL","job83585131",0
"8417","Python","job83585131",0
"8418","communication skills","job83585131",1
"8419","Scala","job83585131",0
"8420","predictive analytics","job83585131",0
"8421","Natural Language Processing","job83585131",0
"8422","Analytical","job83585131",1
"8423","Creativity","job83585131",0
"8424","Mathematics","job83585131",0
"8425","Math","job83585131",0
"8426","Programming","job83585131",1
"8427","structured Data","job83585131",0
"8428","data Mining","job83585131",0
"8429","scientific Method","job83585131",0
"8430","Math","job83585131",0
"8431","project Management","job83585131",0
"8432","data Management","job83585131",0
"8433","Statistics","job83585131",0
"8434","product design","job83585131",0
"8435","business Development","job83585131",0
"8436","machine Learning","job83585131",0
"8437","algorithms","job83585131",0
"8438","database","job83585131",1
"8439","graphical Models","job83585131",0
"8440","Models","job83585131",1
"8441","modelling","job83585131",0
"8442","unstructured data","job83585131",0
"8443","optimisation","job83585131",0
"8444","bayesian","job83585131",0
"8445","front end","job83585131",0
"8446","system administration","job83585131",0
"8447","back end","job83585131",0
"8448","big data","job83585131",0
"8449","distributed data","job83585131",0
"8450","cloud Management","job83585131",0
"8451","Hadoop","job83585131",0
"8452","Java","job83585131",0
"8453","R","job83585131",0
"8454","Hive","job83585131",0
"8455","Mapreduce","job83585131",0
"8456","NoSQL","job83585131",0
"8457","Pig","job83585131",0
"8458","SAS","job83585131",0
"8459","C","job83585131",0
"8460","Oracle","job83585131",0
"8461","Teradata","job83585131",0
"8462","SPSS","job83585131",0
"8463","Matlab","job83585131",0
"8464","Perl","job83585131",0
"8465","MySQL","job83585131",0
"8466","PostgreSQL","job83585131",0
"8467","Ruby","job83585131",0
"8468","HTML","job83585131",0
"8469","Stata","job83585131",0
"8470","Julia","job83585131",0
"8471","SQL","job83583762",1
"8472","Python","job83583762",1
"8473","communication skills","job83583762",0
"8474","Scala","job83583762",0
"8475","predictive analytics","job83583762",0
"8476","Natural Language Processing","job83583762",0
"8477","Analytical","job83583762",0
"8478","Creativity","job83583762",0
"8479","Mathematics","job83583762",0
"8480","Math","job83583762",0
"8481","Programming","job83583762",1
"8482","structured Data","job83583762",0
"8483","data Mining","job83583762",0
"8484","scientific Method","job83583762",0
"8485","Math","job83583762",0
"8486","project Management","job83583762",0
"8487","data Management","job83583762",0
"8488","Statistics","job83583762",0
"8489","product design","job83583762",0
"8490","business Development","job83583762",0
"8491","machine Learning","job83583762",0
"8492","algorithms","job83583762",0
"8493","database","job83583762",0
"8494","graphical Models","job83583762",0
"8495","Models","job83583762",0
"8496","modelling","job83583762",0
"8497","unstructured data","job83583762",0
"8498","optimisation","job83583762",0
"8499","bayesian","job83583762",0
"8500","front end","job83583762",0
"8501","system administration","job83583762",0
"8502","back end","job83583762",0
"8503","big data","job83583762",0
"8504","distributed data","job83583762",0
"8505","cloud Management","job83583762",0
"8506","Hadoop","job83583762",0
"8507","Java","job83583762",0
"8508","R","job83583762",1
"8509","Hive","job83583762",0
"8510","Mapreduce","job83583762",0
"8511","NoSQL","job83583762",0
"8512","Pig","job83583762",0
"8513","SAS","job83583762",0
"8514","C","job83583762",0
"8515","Oracle","job83583762",0
"8516","Teradata","job83583762",0
"8517","SPSS","job83583762",0
"8518","Matlab","job83583762",0
"8519","Perl","job83583762",0
"8520","MySQL","job83583762",0
"8521","PostgreSQL","job83583762",0
"8522","Ruby","job83583762",0
"8523","HTML","job83583762",0
"8524","Stata","job83583762",0
"8525","Julia","job83583762",0
"8526","SQL","job83532614",0
"8527","Python","job83532614",0
"8528","communication skills","job83532614",0
"8529","Scala","job83532614",0
"8530","predictive analytics","job83532614",0
"8531","Natural Language Processing","job83532614",0
"8532","Analytical","job83532614",2
"8533","Creativity","job83532614",0
"8534","Mathematics","job83532614",0
"8535","Math","job83532614",0
"8536","Programming","job83532614",0
"8537","structured Data","job83532614",0
"8538","data Mining","job83532614",0
"8539","scientific Method","job83532614",0
"8540","Math","job83532614",0
"8541","project Management","job83532614",0
"8542","data Management","job83532614",1
"8543","Statistics","job83532614",0
"8544","product design","job83532614",0
"8545","business Development","job83532614",0
"8546","machine Learning","job83532614",0
"8547","algorithms","job83532614",0
"8548","database","job83532614",0
"8549","graphical Models","job83532614",0
"8550","Models","job83532614",0
"8551","modelling","job83532614",0
"8552","unstructured data","job83532614",0
"8553","optimisation","job83532614",0
"8554","bayesian","job83532614",0
"8555","front end","job83532614",0
"8556","system administration","job83532614",0
"8557","back end","job83532614",0
"8558","big data","job83532614",0
"8559","distributed data","job83532614",0
"8560","cloud Management","job83532614",0
"8561","Hadoop","job83532614",0
"8562","Java","job83532614",0
"8563","R","job83532614",3
"8564","Hive","job83532614",0
"8565","Mapreduce","job83532614",0
"8566","NoSQL","job83532614",0
"8567","Pig","job83532614",0
"8568","SAS","job83532614",0
"8569","C","job83532614",0
"8570","Oracle","job83532614",0
"8571","Teradata","job83532614",0
"8572","SPSS","job83532614",0
"8573","Matlab","job83532614",0
"8574","Perl","job83532614",0
"8575","MySQL","job83532614",0
"8576","PostgreSQL","job83532614",0
"8577","Ruby","job83532614",0
"8578","HTML","job83532614",0
"8579","Stata","job83532614",0
"8580","Julia","job83532614",0
"8581","SQL","job83520835",3
"8582","Python","job83520835",0
"8583","communication skills","job83520835",0
"8584","Scala","job83520835",0
"8585","predictive analytics","job83520835",0
"8586","Natural Language Processing","job83520835",0
"8587","Analytical","job83520835",0
"8588","Creativity","job83520835",0
"8589","Mathematics","job83520835",0
"8590","Math","job83520835",0
"8591","Programming","job83520835",0
"8592","structured Data","job83520835",0
"8593","data Mining","job83520835",0
"8594","scientific Method","job83520835",0
"8595","Math","job83520835",0
"8596","project Management","job83520835",0
"8597","data Management","job83520835",0
"8598","Statistics","job83520835",0
"8599","product design","job83520835",0
"8600","business Development","job83520835",0
"8601","machine Learning","job83520835",0
"8602","algorithms","job83520835",0
"8603","database","job83520835",0
"8604","graphical Models","job83520835",0
"8605","Models","job83520835",0
"8606","modelling","job83520835",0
"8607","unstructured data","job83520835",0
"8608","optimisation","job83520835",0
"8609","bayesian","job83520835",0
"8610","front end","job83520835",0
"8611","system administration","job83520835",0
"8612","back end","job83520835",0
"8613","big data","job83520835",0
"8614","distributed data","job83520835",0
"8615","cloud Management","job83520835",0
"8616","Hadoop","job83520835",0
"8617","Java","job83520835",0
"8618","R","job83520835",0
"8619","Hive","job83520835",0
"8620","Mapreduce","job83520835",0
"8621","NoSQL","job83520835",0
"8622","Pig","job83520835",0
"8623","SAS","job83520835",0
"8624","C","job83520835",0
"8625","Oracle","job83520835",0
"8626","Teradata","job83520835",0
"8627","SPSS","job83520835",0
"8628","Matlab","job83520835",0
"8629","Perl","job83520835",0
"8630","MySQL","job83520835",0
"8631","PostgreSQL","job83520835",0
"8632","Ruby","job83520835",0
"8633","HTML","job83520835",0
"8634","Stata","job83520835",0
"8635","Julia","job83520835",0
"8636","SQL","job83504687",3
"8637","Python","job83504687",0
"8638","communication skills","job83504687",0
"8639","Scala","job83504687",0
"8640","predictive analytics","job83504687",0
"8641","Natural Language Processing","job83504687",0
"8642","Analytical","job83504687",0
"8643","Creativity","job83504687",0
"8644","Mathematics","job83504687",0
"8645","Math","job83504687",0
"8646","Programming","job83504687",0
"8647","structured Data","job83504687",0
"8648","data Mining","job83504687",0
"8649","scientific Method","job83504687",0
"8650","Math","job83504687",0
"8651","project Management","job83504687",0
"8652","data Management","job83504687",0
"8653","Statistics","job83504687",0
"8654","product design","job83504687",0
"8655","business Development","job83504687",0
"8656","machine Learning","job83504687",0
"8657","algorithms","job83504687",0
"8658","database","job83504687",1
"8659","graphical Models","job83504687",0
"8660","Models","job83504687",0
"8661","modelling","job83504687",0
"8662","unstructured data","job83504687",0
"8663","optimisation","job83504687",0
"8664","bayesian","job83504687",0
"8665","front end","job83504687",0
"8666","system administration","job83504687",0
"8667","back end","job83504687",0
"8668","big data","job83504687",0
"8669","distributed data","job83504687",0
"8670","cloud Management","job83504687",0
"8671","Hadoop","job83504687",0
"8672","Java","job83504687",0
"8673","R","job83504687",0
"8674","Hive","job83504687",0
"8675","Mapreduce","job83504687",0
"8676","NoSQL","job83504687",0
"8677","Pig","job83504687",0
"8678","SAS","job83504687",0
"8679","C","job83504687",0
"8680","Oracle","job83504687",0
"8681","Teradata","job83504687",0
"8682","SPSS","job83504687",0
"8683","Matlab","job83504687",0
"8684","Perl","job83504687",0
"8685","MySQL","job83504687",0
"8686","PostgreSQL","job83504687",0
"8687","Ruby","job83504687",0
"8688","HTML","job83504687",0
"8689","Stata","job83504687",0
"8690","Julia","job83504687",0
"8691","SQL","job83400333",0
"8692","Python","job83400333",1
"8693","communication skills","job83400333",0
"8694","Scala","job83400333",0
"8695","predictive analytics","job83400333",0
"8696","Natural Language Processing","job83400333",0
"8697","Analytical","job83400333",0
"8698","Creativity","job83400333",0
"8699","Mathematics","job83400333",0
"8700","Math","job83400333",0
"8701","Programming","job83400333",0
"8702","structured Data","job83400333",0
"8703","data Mining","job83400333",0
"8704","scientific Method","job83400333",0
"8705","Math","job83400333",0
"8706","project Management","job83400333",0
"8707","data Management","job83400333",0
"8708","Statistics","job83400333",0
"8709","product design","job83400333",0
"8710","business Development","job83400333",0
"8711","machine Learning","job83400333",0
"8712","algorithms","job83400333",0
"8713","database","job83400333",0
"8714","graphical Models","job83400333",0
"8715","Models","job83400333",0
"8716","modelling","job83400333",0
"8717","unstructured data","job83400333",0
"8718","optimisation","job83400333",0
"8719","bayesian","job83400333",0
"8720","front end","job83400333",0
"8721","system administration","job83400333",0
"8722","back end","job83400333",0
"8723","big data","job83400333",1
"8724","distributed data","job83400333",0
"8725","cloud Management","job83400333",0
"8726","Hadoop","job83400333",0
